Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Manitowoc Lincoln,35,36747521,19,38,7,18,3,17,54,15,20,35,8,12,7,3,20,0
Black River Falls,17,36747629,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
West Salem,62,36747629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloomer,52,36747642,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
Altoona,59,36747642,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
Brown Deer,66,36747806,28,0,9,18,3,0,68,0,0,0,0,0,0,0,0,0
Greendale,68,36747806,20,50,21,34,5,15,66,5,15,21,6,4,6,1,13,0
Burlington,54,36747881,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
Wilmot,56,36747881,16,42,16,22,6,14,54,15,19,34,11,20,10,0,0,0
Cameron,60,36747962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chetek-Weyerhaeuser,30,36747962,24,62,9,14,3,11,60,19,18,37,17,17,16,1,20,0
Cashton,51,36747991,22,54,10,19,4,12,58,9,22,31,12,0,10,3,16,0
Royall,58,36747991,19,54,10,16,3,14,25,9,24,33,7,18,9,0,0,0
Elkhorn,51,36748705,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
Westosha Central,37,36748705,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
Green Bay Preble,29,36749009,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
De Pere,43,36749009,9,41,5,16,2,9,29,13,19,32,4,18,3,0,12,0
Hillsboro,66,36749149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookwood,28,36749149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iola-Scandinavia,56,36749262,23,50,8,11,11,23,65,12,22,34,16,33,10,3,22,0
Menominee Indian,65,36749262,19,54,17,28,1,11,56,12,15,27,6,22,12,0,0,0
Kiel,53,36749477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valders,60,36749477,16,47,13,17,8,25,53,7,29,36,13,21,6,3,23,0
Milwaukee Lutheran,36,36750130,17,0,14,28,1,0,47,0,0,0,0,0,0,0,0,0
South Milwaukee,47,36750130,10,0,14,26,2,0,36,0,0,30,3,14,7,1,27,0
Necedah,5,36750267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangor,49,36750267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Lisbon,41,36750382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wonewoc-Center,66,36750382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara,50,36750425,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
St. Thomas Aquinas,13,36750425,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Pewaukee,63,36750781,9,25,3,6,1,3,22,6,12,18,5,33,8,1,5,0
West Allis Central,22,36750781,25,66,4,5,9,32,61,24,11,35,17,0,20,1,0,0
Pulaski,44,36750970,13,42,5,10,5,15,36,7,19,26,8,32,14,3,17,0
Sheboygan South,36,36750970,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
Racine Lutheran,33,36751002,17,44,8,13,4,16,54,13,12,25,11,19,18,3,13,0
Dominican,52,36751002,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
Reedsburg,57,36751117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Dells,45,36751117,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
Sheboygan Falls,39,36751403,15,52,5,5,5,21,40,8,17,25,13,14,11,2,9,0
Brillion,40,36751403,16,39,6,12,1,9,39,7,25,32,8,20,6,4,6,0
Shoreland Lutheran,77,36751480,20,0,8,17,5,0,53,0,0,0,0,0,0,0,0,0
Racine Case,58,36751480,27,0,18,33,5,0,77,0,0,0,0,0,0,0,0,0
Shorewood,69,36751490,22,0,16,22,2,0,62,0,0,0,0,0,0,0,0,0
Greenfield,62,36751490,26,0,9,13,8,0,69,0,0,0,0,0,0,0,0,0
Spooner,13,36751624,26,69,2,5,9,33,63,16,22,38,24,9,17,1,13,0
Ladysmith,63,36751624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Croix Falls,76,36751657,29,54,6,7,9,25,73,4,18,22,19,12,8,3,14,0
Northwestern,73,36751657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Grove,67,36751926,10,0,8,17,4,0,32,0,0,0,0,0,0,0,0,0
Waterford,32,36751926,26,0,5,15,10,0,67,0,0,0,0,0,0,0,0,0
Wisconsin Lutheran,56,36752524,14,57,14,27,9,34,51,17,21,38,7,15,5,0,12,0
Pius XI Catholic,51,36752524,23,0,3,8,7,0,56,0,0,0,0,0,0,0,0,0
Luther,47,37124566,0,0,0,0,0,0,52,0,0,34,15,0,19,0,0,0
La Crescent,52,37124566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren (IL),72,37532151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juda,44,37532151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abbotsford,32,36747192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newman Catholic,34,36747192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowler,52,36747680,8,61,3,5,1,12,20,14,19,33,5,19,10,7,15,0
Tigerton,20,36747680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chippewa Falls,50,36748087,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
Eau Claire North,65,36748087,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Wausaukee,41,36748180,21,72,11,19,8,27,61,19,21,40,15,0,11,5,0,0
Coleman,61,36748180,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Crivitz,43,36748249,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
Oneida Nation,49,36748249,15,46,13,26,1,12,43,7,14,21,5,25,14,1,20,0
Heritage Christian,32,36749120,21,70,2,5,6,31,50,28,19,47,11,13,3,1,8,0
Lake Country Lutheran,50,36749120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakeland,80,36749612,18,61,3,5,8,28,46,0,0,0,0,0,0,0,0,0
Mosinee,46,36749612,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
Madison East,71,36749764,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Beloit Memorial,50,36749764,26,77,17,27,2,18,71,24,29,53,16,13,12,7,16,0
Madison Memorial,34,36749795,30,57,15,23,8,25,83,0,0,0,0,0,0,0,0,0
Sun Prairie West,83,36749795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton,69,36750087,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
Janesville Parker,22,36750087,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0
Port Edwards,11,36750860,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
Almond-Bancroft,66,36750860,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Shiocton,34,36751460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amherst,47,36751460,13,54,8,22,0,12,34,21,18,39,9,0,11,5,0,0
Thorp,51,36751828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell,48,36751828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tri-County,15,36751885,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
Pittsville,56,36751885,5,28,4,13,0,0,14,0,0,0,0,0,0,0,17,0
Watertown Luther Prep,53,36752059,24,47,12,20,1,7,63,11,29,40,13,19,5,5,14,0
Oakfield,63,36752059,21,64,4,5,7,21,53,18,17,35,8,11,13,1,21,0
Wayland Academy,46,36752212,28,65,3,7,5,22,59,20,27,47,12,24,10,6,14,0
Abundant Life/Saint Ambrose,59,36752212,15,39,4,13,4,22,46,11,23,34,11,25,15,3,12,0
Boscobel,55,36747672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,61,36747672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dodgeland,22,36748426,25,65,10,18,0,14,60,15,22,39,14,12,12,6,16,0
Waterloo,60,36748426,9,34,4,14,0,8,22,10,26,36,8,33,6,1,0,0
Dodgeville,36,36748438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,39,36748438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fennimore,54,36748769,17,0,10,17,3,7,55,0,0,0,0,0,0,0,0,0
Iowa-Grant,55,36748769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Bay NEW Lutheran/Providence Academy,43,36748994,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
Gibraltar,33,36748994,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
Oconto,54,36750556,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
Algoma,51,36750556,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
Oshkosh North,33,36750648,28,54,9,10,7,21,72,9,21,30,18,10,5,4,17,0
Hortonville,72,36750648,13,44,5,9,2,9,33,6,13,19,4,17,3,1,14,0
Peshtigo,71,36750772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sturgeon Bay,29,36750772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poynette,60,36750909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Heights,54,36750909,0,0,0,0,0,0,60,18,28,46,7,0,8,2,0,0
Richland Center,47,36751191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Valley,48,36751191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sevastopol,53,36751361,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
Southern Door,51,36751361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southwestern,28,36751582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba City,86,36751582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
