Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Manitowoc Lutheran,33,36750176,21,46,15,19,3,9,60,11,17,28,12,17,9,1,16,0
Oakfield,59,36750535,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
Central Wisconsin Christian,37,36750535,19,38,6,11,5,16,59,12,23,35,14,12,12,2,17,0
Ozaukee,64,36750690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar Grove-Belgium,81,36750690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Random Lake,52,36751082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kohler,46,36751082,17,39,15,29,1,13,52,13,24,37,12,16,16,6,0,0
Reedsburg,85,36751104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,38,36751104,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0
Verona,92,36751972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beloit Memorial,35,36751972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watertown,54,36752046,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
Milton,31,36752046,23,48,5,11,3,12,54,12,19,31,8,0,15,2,0,0
Waunakee,67,36752108,17,37,7,15,4,13,45,8,18,26,0,0,0,0,0,0
Fort Atkinson,45,36752108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sauk Prairie,60,37960127,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
Mount Horeb,58,37960127,15,0,21,24,3,0,60,0,0,0,0,0,0,0,0,0
Boscobel,49,36747667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa-Grant,63,36747667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darlington,43,36748297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba City,53,36748297,17,48,4,7,5,21,43,4,22,26,0,0,0,0,0,0
Fennimore,44,36748770,20,48,10,21,7,22,57,11,19,30,18,18,11,0,12,0
Mineral Point,57,36748770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Mills,67,36749596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus,37,36749596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Glarus,75,36750354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,37,36750354,28,53,12,14,7,12,75,15,22,37,20,9,9,3,13,0
River Valley,35,36751237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,64,36751237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterloo,43,36752027,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
Belleville,54,36752027,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
Benton,45,36762660,29,72,13,21,3,18,74,24,28,52,10,14,13,4,0,0
Belmont,74,36762660,14,45,12,21,5,14,45,5,17,21,8,18,10,0,21,0
Pecatonica,45,37552560,18,37,4,5,3,14,49,12,16,28,14,5,4,2,11,0
Black Hawk,49,37552560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
