Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Milwaukee Carmen Northwest,33,33024146,27,0,8,15,2,0,64,0,0,0,0,0,0,0,0,0
Living Word Lutheran,64,33024146,14,0,3,12,2,0,33,0,0,0,0,0,0,0,0,0
Milwaukee Carmen Northwest,34,33024149,26,86,8,27,0,2,60,22,25,46,13,25,18,2,0,0
Madison Country Day,60,33024149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Carmen Northwest,10,33024150,30,0,17,28,3,0,80,0,0,0,0,0,0,0,12,0
Milwaukee Lutheran,82,33024150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Carmen Northwest,42,33024151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee North,31,33024151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Carmen Northwest,38,33024152,25,71,5,17,5,14,60,16,26,42,12,15,11,0,10,0
Parkview,60,33024152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Early View,31,33024153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastbrook Academy,51,33024153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Early View,21,33024155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salam,47,33024155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Early View,21,33024157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Anthony,26,33024157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milw. Academy of Excellence,38,33024160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Carmen Northwest,30,33024160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,50,33024162,32,71,14,30,7,25,85,8,16,24,7,3,12,4,9,0
Brown Deer,85,33024162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,57,33024164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPE Christian,18,33024164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,68,33024165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,27,33024165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,58,33024167,10,0,1,23,1,0,22,0,0,0,0,0,0,0,0,0
Milwaukee Madison,22,33024167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,38,33024172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milw. Pulaski/Carmen South/Carmen Southeast/Juneau,58,33024172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,21,33024173,26,74,9,14,2,17,63,19,17,36,19,23,18,1,0,7
Milwaukee Reagan,63,33024173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,47,33024174,14,0,3,6,8,0,39,0,0,0,0,0,0,0,0,0
Milwaukee South,39,33024174,21,0,3,9,2,0,47,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,19,33024175,33,96,6,14,1,12,73,0,0,48,17,6,25,1,0,0
St. Thomas More,73,33024175,6,0,7,10,0,0,19,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,38,33024177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison West,76,33024177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,60,33024179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,20,33024179,28,0,2,4,2,0,60,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,38,33024180,28,0,14,22,3,0,77,22,34,56,16,0,14,6,0,0
Milwaukee King,77,33024180,14,0,9,19,1,0,38,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,40,33024181,9,0,4,6,3,0,25,0,0,0,0,0,0,0,0,0
Milwaukee Marshall/Young Coggs,25,33024181,18,0,3,15,1,0,40,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,30,33024182,33,0,8,19,4,0,78,0,0,21,10,0,0,0,0,0
Milwaukee Riverside,78,33024182,11,0,7,16,1,0,30,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,24,33024183,31,0,12,19,1,0,75,0,0,0,0,0,0,0,0,0
Milwaukee School of Languages,75,33024183,12,0,0,8,0,0,24,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,7,33024187,31,62,8,10,9,20,79,16,13,29,18,13,29,1,1,0
Racine Lutheran,79,33024187,3,23,0,2,1,10,7,4,15,19,2,39,7,4,10,0
Milwaukee Hamilton/Audubon,38,33024188,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
